0611210	VRHNJE BILJNO HALTA 500 ML	13,991.605,0	KOM	22.453,95	43.916,105	79,
0626752	GUMICA SHINE	1,991.435,0	KOM	2.855,65	5.585,1655	26,
0627992	PAŠTETA ČAJNA 100 G GAVRILOVIĆ	7,591.889,0	KOM	14.337,511	28.041,732	76,
0630020	GROŽĐE CRNO	18,9910,246	KG	194,57155	380,54886	2,
0644658	MLIJEKO TRAJNO 2.8% MM 1/1 ČEP VINDIJA	6,492.057,0	KOM	13.349,93	26.110,193	78,
0649269	SALAMA SENDVIČ NAR.SA SIROM 1KG	34,99228,444	KG	7.993,256	15.633,449	58,
0650481	SALAMA DELKO DELIKATES PAPRIKA	32,99161,298	KG	5.321,221	10.407,404	50,
0650796	MREŽICE EL. DERMA	2,9920,5	M	61,295002	119,8826	1,
0651559	MINEOLA	8,5833,0	KG	283,13998	553,7737	1,
0652590	HRANA ZA SVINJE PREDSTARTER 10	7,9920,0	KG	159,79999	312,5416	1,
0682799	JOGURT 2,8% MM 200G VINDIJA	3,592.797,0	KOM	10.041,2295	19.638,938	77,
0683888	HRANA ZA MAČ.WHIS.GOV+JAN.100G V	4,791.346,0	KOM	6.447,34	12.609,9	42,
0691865	KUPUS ZELENI MLADI	5,9999,127	KG	593,7707	1.161,3146	8,
0693465	PIVO PAN 0.5 LIM	10,891.264,0	KOM	13.764,96	26.921,922	68,
0694125	ŽVAKAČA ORBIT WHITE 14G	5,191.971,0	KOM	10.229,49	20.007,145	48,
0701466	SALAMA DIMCEK-DIM.PILEĆA PRSA KOKA	55,9958,476	KG	3.274,0715	6.403,5273	16,
0704676	SUŠENE KOSTI VAJDA	15,88203,52296	KG	3.231,9446	6.321,1343	30,
12000009	USLUGA PRIJEVOZA	0,00,0	KOM	0,0	0,0	0,
4931432	SIR GOUDA 3 KG DUKAT	78,9938,286003	KG	3.024,2114	5.914,8433	5,
4933180	SALAMA ZIMSKA VP-CIJELA DANICA	138,981,333	KG	185,26033	362,3377	1,
4933198	SALAMA BEČKA VP-CIJELA PODR	47,99301,91006	KG	14.488,664	28.337,363	67,
4936241	BATAK I ZABATAK NA PODL.SMR.VIND	25,99383,46603	KG	9.966,282	19.492,354	60,
5060207	PILEĆA KRILA "S" KOKA	53,99236,26802	KG	12.756,11	24.948,783	43,
5068382	SALAMA KULEN BARANJSKI BELJE	169,994,498	KG	764,61505	1.495,457	3,
5074000	PIVO ZLATOROG 0.5 BOCA	6,993.455,0	KOM	24.150,45	47.234,17	74,
